"","X","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","trimmed_nozero"
"1074",29024,0.5,"L2 5",45,"disamb","fp","disamb fp",5,0,474,474,-0.5,-0.5,474
"1075",29026,0.5,"L2 5",30,"disamb","fp","disamb fp",6,0,349,349,0.5,-0.5,349
"1076",29028,0.5,"L2 5",32,"disamb","fp","disamb fp",8,0,595,595,0.5,0.5,595
"1077",29030,0.5,"L2 5",37,"disamb","fp","disamb fp",5,0,524,524,-0.5,-0.5,524
"1078",29032,0.5,"L2 5",34,"disamb","fp","disamb fp",6,0,931,931,0.5,-0.5,931
"1079",29034,0.5,"L2 5",48,"disamb","fp","disamb fp",8,0,377,377,0.5,0.5,377
"1080",29036,0.5,"L2 5",35,"disamb","fp","disamb fp",7,0,501,501,-0.5,0.5,501
"1081",29037,0.5,"L2 6",48,"disamb","fp","disamb fp",5,0,643,643,-0.5,-0.5,643
"1082",29039,0.5,"L2 6",40,"disamb","fp","disamb fp",5,0,310,310,-0.5,-0.5,310
"1083",29041,0.5,"L2 6",28,"disamb","fp","disamb fp",5,0,226,226,-0.5,-0.5,226
"1084",29043,0.5,"L2 6",46,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"1085",29045,0.5,"L2 6",30,"disamb","fp","disamb fp",7,0,336,336,-0.5,0.5,336
"1086",29047,0.5,"L2 6",31,"disamb","fp","disamb fp",8,0,731,731,0.5,0.5,731
"1087",29049,0.5,"L2 6",38,"disamb","fp","disamb fp",7,0,761,761,-0.5,0.5,761
"1088",29051,0.5,"L2 6",35,"disamb","fp","disamb fp",8,0,320,320,0.5,0.5,320
"1089",29053,0.5,"L2 6",44,"disamb","fp","disamb fp",5,0,417,417,-0.5,-0.5,417
"1090",29055,0.5,"L2 6",29,"disamb","fp","disamb fp",6,0,635,635,0.5,-0.5,635
"1091",29057,0.5,"L2 6",32,"disamb","fp","disamb fp",5,0,166,166,-0.5,-0.5,166
"1092",29059,0.5,"L2 6",47,"disamb","fp","disamb fp",8,0,829,829,0.5,0.5,829
"1093",29061,0.5,"L2 6",41,"disamb","fp","disamb fp",6,0,828,828,0.5,-0.5,828
"1094",29063,0.5,"L2 6",33,"disamb","fp","disamb fp",6,0,455,455,0.5,-0.5,455
"1095",29065,0.5,"L2 6",27,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"1096",29067,0.5,"L2 6",25,"disamb","fp","disamb fp",6,0,396,396,0.5,-0.5,396
"1097",29069,0.5,"L2 6",39,"disamb","fp","disamb fp",8,0,578,578,0.5,0.5,578
"1098",29071,0.5,"L2 6",42,"disamb","fp","disamb fp",7,0,601,601,-0.5,0.5,601
"1099",29073,0.5,"L2 6",45,"disamb","fp","disamb fp",6,0,340,340,0.5,-0.5,340
"1100",29075,0.5,"L2 6",36,"disamb","fp","disamb fp",5,0,717,717,-0.5,-0.5,717
"1101",29077,0.5,"L2 6",34,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"1102",29079,0.5,"L2 6",37,"disamb","fp","disamb fp",6,0,482,482,0.5,-0.5,482
"1103",29081,0.5,"L2 6",26,"disamb","fp","disamb fp",7,0,457,457,-0.5,0.5,457
"1104",29083,0.5,"L2 6",43,"disamb","fp","disamb fp",8,0,206,206,0.5,0.5,206
"1105",29085,0.5,"L2 7",47,"disamb","fp","disamb fp",5,0,978,978,-0.5,-0.5,978
"1106",29087,0.5,"L2 7",31,"disamb","fp","disamb fp",5,0,584,584,-0.5,-0.5,584
"1107",29089,0.5,"L2 7",30,"disamb","fp","disamb fp",8,0,601,601,0.5,0.5,601
"1108",29091,0.5,"L2 7",44,"disamb","fp","disamb fp",6,0,425,425,0.5,-0.5,425
"1109",29093,0.5,"L2 7",42,"disamb","fp","disamb fp",8,0,356,356,0.5,0.5,356
"1110",29095,0.5,"L2 7",38,"disamb","fp","disamb fp",8,0,352,352,0.5,0.5,352
"1111",29097,0.5,"L2 7",39,"disamb","fp","disamb fp",5,0,238,238,-0.5,-0.5,238
"1112",29099,0.5,"L2 7",37,"disamb","fp","disamb fp",7,0,460,460,-0.5,0.5,460
"1113",29101,0.5,"L2 7",28,"disamb","fp","disamb fp",6,0,299,299,0.5,-0.5,299
"1114",29103,0.5,"L2 7",27,"disamb","fp","disamb fp",5,0,286,286,-0.5,-0.5,286
"1115",29105,0.5,"L2 7",34,"disamb","fp","disamb fp",8,0,287,287,0.5,0.5,287
"1116",29107,0.5,"L2 7",32,"disamb","fp","disamb fp",6,0,282,282,0.5,-0.5,282
"1117",29109,0.5,"L2 7",36,"disamb","fp","disamb fp",6,0,377,377,0.5,-0.5,377
"1118",29111,0.5,"L2 7",35,"disamb","fp","disamb fp",5,0,198,198,-0.5,-0.5,198
"1119",29113,0.5,"L2 7",45,"disamb","fp","disamb fp",7,0,676,676,-0.5,0.5,676
"1120",29115,0.5,"L2 7",33,"disamb","fp","disamb fp",7,0,327,327,-0.5,0.5,327
"1121",29117,0.5,"L2 7",29,"disamb","fp","disamb fp",7,0,464,464,-0.5,0.5,464
"1122",29119,0.5,"L2 7",48,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"1123",29121,0.5,"L2 7",26,"disamb","fp","disamb fp",8,0,599,599,0.5,0.5,599
"1124",29123,0.5,"L2 7",41,"disamb","fp","disamb fp",7,0,285,285,-0.5,0.5,285
"1125",29125,0.5,"L2 7",25,"disamb","fp","disamb fp",7,0,244,244,-0.5,0.5,244
"1126",29127,0.5,"L2 7",40,"disamb","fp","disamb fp",6,0,373,373,0.5,-0.5,373
"1127",29129,0.5,"L2 7",43,"disamb","fp","disamb fp",5,0,583,583,-0.5,-0.5,583
"1128",29131,0.5,"L2 7",46,"disamb","fp","disamb fp",8,0,349,349,0.5,0.5,349
"1129",29134,0.5,"L2 8",35,"disamb","fp","disamb fp",6,0,183,183,0.5,-0.5,183
"1130",29136,0.5,"L2 8",41,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"1131",29138,0.5,"L2 8",47,"disamb","fp","disamb fp",6,0,282,282,0.5,-0.5,282
"1132",29140,0.5,"L2 8",29,"disamb","fp","disamb fp",8,0,219,219,0.5,0.5,219
"1133",29142,0.5,"L2 8",28,"disamb","fp","disamb fp",7,0,385,385,-0.5,0.5,385
"1134",29144,0.5,"L2 8",46,"disamb","fp","disamb fp",5,0,164,164,-0.5,-0.5,164
"1135",29146,0.5,"L2 8",31,"disamb","fp","disamb fp",6,0,251,251,0.5,-0.5,251
"1136",29148,0.5,"L2 8",44,"disamb","fp","disamb fp",7,0,189,189,-0.5,0.5,189
"1137",29150,0.5,"L2 8",39,"disamb","fp","disamb fp",6,0,98,98,0.5,-0.5,98
"1138",29152,0.5,"L2 8",36,"disamb","fp","disamb fp",7,0,143,143,-0.5,0.5,143
"1139",29154,0.5,"L2 8",38,"disamb","fp","disamb fp",5,0,279,279,-0.5,-0.5,279
"1140",29156,0.5,"L2 8",32,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"1141",29158,0.5,"L2 8",34,"disamb","fp","disamb fp",5,0,450,450,-0.5,-0.5,450
"1142",29160,0.5,"L2 8",30,"disamb","fp","disamb fp",5,0,356,356,-0.5,-0.5,356
"1143",29162,0.5,"L2 8",26,"disamb","fp","disamb fp",5,0,220,220,-0.5,-0.5,220
"1144",29164,0.5,"L2 8",40,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"1145",29166,0.5,"L2 8",33,"disamb","fp","disamb fp",8,0,279,279,0.5,0.5,279
"1146",29168,0.5,"L2 8",37,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"1147",29170,0.5,"L2 8",25,"disamb","fp","disamb fp",8,0,257,257,0.5,0.5,257
"1148",29172,0.5,"L2 8",45,"disamb","fp","disamb fp",8,0,512,512,0.5,0.5,512
"1149",29174,0.5,"L2 8",27,"disamb","fp","disamb fp",6,0,294,294,0.5,-0.5,294
"1150",29176,0.5,"L2 8",43,"disamb","fp","disamb fp",6,0,200,200,0.5,-0.5,200
"1151",29178,0.5,"L2 8",48,"disamb","fp","disamb fp",7,0,280,280,-0.5,0.5,280
"1152",29180,0.5,"L2 8",42,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"1153",29181,0.5,"L2 9",29,"disamb","fp","disamb fp",5,0,168,168,-0.5,-0.5,168
"1154",29183,0.5,"L2 9",31,"disamb","fp","disamb fp",7,0,254,254,-0.5,0.5,254
"1155",29185,0.5,"L2 9",44,"disamb","fp","disamb fp",8,0,398,398,0.5,0.5,398
"1156",29187,0.5,"L2 9",32,"disamb","fp","disamb fp",8,0,298,298,0.5,0.5,298
"1157",29189,0.5,"L2 9",26,"disamb","fp","disamb fp",6,0,414,414,0.5,-0.5,414
"1158",29191,0.5,"L2 9",33,"disamb","fp","disamb fp",5,0,410,410,-0.5,-0.5,410
"1159",29193,0.5,"L2 9",47,"disamb","fp","disamb fp",7,0,440,440,-0.5,0.5,440
"1160",29195,0.5,"L2 9",45,"disamb","fp","disamb fp",5,0,512,512,-0.5,-0.5,512
"1161",29197,0.5,"L2 9",37,"disamb","fp","disamb fp",5,0,742,742,-0.5,-0.5,742
"1162",29199,0.5,"L2 9",46,"disamb","fp","disamb fp",6,0,318,318,0.5,-0.5,318
"1163",29201,0.5,"L2 9",25,"disamb","fp","disamb fp",5,0,370,370,-0.5,-0.5,370
"1164",29203,0.5,"L2 9",40,"disamb","fp","disamb fp",8,0,282,282,0.5,0.5,282
"1165",29205,0.5,"L2 9",27,"disamb","fp","disamb fp",7,0,358,358,-0.5,0.5,358
"1166",29207,0.5,"L2 9",41,"disamb","fp","disamb fp",5,0,442,442,-0.5,-0.5,442
"1167",29209,0.5,"L2 9",30,"disamb","fp","disamb fp",6,0,270,270,0.5,-0.5,270
"1168",29211,0.5,"L2 9",38,"disamb","fp","disamb fp",6,0,290,290,0.5,-0.5,290
"1169",29213,0.5,"L2 9",39,"disamb","fp","disamb fp",7,0,270,270,-0.5,0.5,270
"1170",29215,0.5,"L2 9",43,"disamb","fp","disamb fp",7,0,262,262,-0.5,0.5,262
"1171",29217,0.5,"L2 9",28,"disamb","fp","disamb fp",8,0,336,336,0.5,0.5,336
"1172",29219,0.5,"L2 9",34,"disamb","fp","disamb fp",6,0,376,376,0.5,-0.5,376
"1173",29221,0.5,"L2 9",36,"disamb","fp","disamb fp",8,0,216,216,0.5,0.5,216
"1174",29223,0.5,"L2 9",35,"disamb","fp","disamb fp",7,0,204,204,-0.5,0.5,204
"1175",29225,0.5,"L2 9",48,"disamb","fp","disamb fp",8,0,280,280,0.5,0.5,280
"1176",29227,0.5,"L2 9",42,"disamb","fp","disamb fp",6,0,548,548,0.5,-0.5,548
"1177",29230,0.5,"L2 10",30,"disamb","fp","disamb fp",7,0,198,198,-0.5,0.5,198
"1178",29232,0.5,"L2 10",32,"disamb","fp","disamb fp",5,0,362,362,-0.5,-0.5,362
"1179",29234,0.5,"L2 10",41,"disamb","fp","disamb fp",6,0,602,602,0.5,-0.5,602
"1180",29236,0.5,"L2 10",36,"disamb","fp","disamb fp",5,0,466,466,-0.5,-0.5,466
"1181",29238,0.5,"L2 10",40,"disamb","fp","disamb fp",5,0,446,446,-0.5,-0.5,446
"1182",29240,0.5,"L2 10",27,"disamb","fp","disamb fp",8,0,420,420,0.5,0.5,420
"1183",29242,0.5,"L2 10",46,"disamb","fp","disamb fp",7,0,330,330,-0.5,0.5,330
"1184",29244,0.5,"L2 10",42,"disamb","fp","disamb fp",7,0,344,344,-0.5,0.5,344
"1185",29246,0.5,"L2 10",37,"disamb","fp","disamb fp",6,0,446,446,0.5,-0.5,446
"1186",29248,0.5,"L2 10",28,"disamb","fp","disamb fp",5,0,354,354,-0.5,-0.5,354
"1187",29250,0.5,"L2 10",35,"disamb","fp","disamb fp",8,0,306,306,0.5,0.5,306
"1188",29252,0.5,"L2 10",48,"disamb","fp","disamb fp",5,0,326,326,-0.5,-0.5,326
"1189",29254,0.5,"L2 10",33,"disamb","fp","disamb fp",6,0,426,426,0.5,-0.5,426
"1190",29256,0.5,"L2 10",25,"disamb","fp","disamb fp",6,0,328,328,0.5,-0.5,328
"1191",29258,0.5,"L2 10",29,"disamb","fp","disamb fp",6,0,268,268,0.5,-0.5,268
"1192",29260,0.5,"L2 10",31,"disamb","fp","disamb fp",8,0,264,264,0.5,0.5,264
"1193",29262,0.5,"L2 10",44,"disamb","fp","disamb fp",5,0,484,484,-0.5,-0.5,484
"1194",29264,0.5,"L2 10",34,"disamb","fp","disamb fp",7,0,208,208,-0.5,0.5,208
"1195",29266,0.5,"L2 10",26,"disamb","fp","disamb fp",7,0,350,350,-0.5,0.5,350
"1196",29268,0.5,"L2 10",39,"disamb","fp","disamb fp",8,0,308,308,0.5,0.5,308
"1197",29270,0.5,"L2 10",47,"disamb","fp","disamb fp",8,0,216,216,0.5,0.5,216
"1198",29272,0.5,"L2 10",38,"disamb","fp","disamb fp",7,0,396,396,-0.5,0.5,396
"1199",29274,0.5,"L2 10",45,"disamb","fp","disamb fp",6,0,330,330,0.5,-0.5,330
"1200",29276,0.5,"L2 10",43,"disamb","fp","disamb fp",8,0,304,304,0.5,0.5,304
"1201",29278,0.5,"L2 11",25,"disamb","fp","disamb fp",7,0,856,856,-0.5,0.5,856
"1202",29280,0.5,"L2 11",45,"disamb","fp","disamb fp",7,0,836,836,-0.5,0.5,836
"1203",29282,0.5,"L2 11",26,"disamb","fp","disamb fp",8,0,666,666,0.5,0.5,666
"1204",29284,0.5,"L2 11",46,"disamb","fp","disamb fp",8,0,420,420,0.5,0.5,420
"1205",29286,0.5,"L2 11",27,"disamb","fp","disamb fp",5,0,432,432,-0.5,-0.5,432
"1206",29288,0.5,"L2 11",31,"disamb","fp","disamb fp",5,0,714,714,-0.5,-0.5,714
"1207",29290,0.5,"L2 11",41,"disamb","fp","disamb fp",7,0,1262,1262,-0.5,0.5,1262
"1208",29292,0.5,"L2 11",30,"disamb","fp","disamb fp",8,0,446,446,0.5,0.5,446
"1209",29294,0.5,"L2 11",38,"disamb","fp","disamb fp",8,0,666,666,0.5,0.5,666
"1210",29296,0.5,"L2 11",47,"disamb","fp","disamb fp",5,0,758,758,-0.5,-0.5,758
"1211",29298,0.5,"L2 11",36,"disamb","fp","disamb fp",6,0,522,522,0.5,-0.5,522
"1212",29300,0.5,"L2 11",37,"disamb","fp","disamb fp",7,0,518,518,-0.5,0.5,518
"1213",29302,0.5,"L2 11",32,"disamb","fp","disamb fp",6,0,552,552,0.5,-0.5,552
"1214",29304,0.5,"L2 11",44,"disamb","fp","disamb fp",6,0,876,876,0.5,-0.5,876
"1215",29306,0.5,"L2 11",43,"disamb","fp","disamb fp",5,0,784,784,-0.5,-0.5,784
"1216",29308,0.5,"L2 11",28,"disamb","fp","disamb fp",6,0,252,252,0.5,-0.5,252
"1217",29310,0.5,"L2 11",48,"disamb","fp","disamb fp",6,0,760,760,0.5,-0.5,760
"1218",29312,0.5,"L2 11",42,"disamb","fp","disamb fp",8,0,390,390,0.5,0.5,390
"1219",29314,0.5,"L2 11",40,"disamb","fp","disamb fp",6,0,806,806,0.5,-0.5,806
"1220",29316,0.5,"L2 11",35,"disamb","fp","disamb fp",5,0,836,836,-0.5,-0.5,836
"1221",29318,0.5,"L2 11",33,"disamb","fp","disamb fp",7,0,686,686,-0.5,0.5,686
"1222",29320,0.5,"L2 11",39,"disamb","fp","disamb fp",5,0,628,628,-0.5,-0.5,628
"1223",29322,0.5,"L2 11",29,"disamb","fp","disamb fp",7,0,386,386,-0.5,0.5,386
"1224",29324,0.5,"L2 11",34,"disamb","fp","disamb fp",8,0,416,416,0.5,0.5,416
"1225",29326,0.5,"L2 12",33,"disamb","fp","disamb fp",6,0,309,309,0.5,-0.5,309
"1226",29328,0.5,"L2 12",34,"disamb","fp","disamb fp",7,0,208,208,-0.5,0.5,208
"1227",29330,0.5,"L2 12",43,"disamb","fp","disamb fp",8,0,226,226,0.5,0.5,226
"1228",29332,0.5,"L2 12",35,"disamb","fp","disamb fp",8,0,565,565,0.5,0.5,565
"1229",29334,0.5,"L2 12",38,"disamb","fp","disamb fp",7,0,195,195,-0.5,0.5,195
"1230",29336,0.5,"L2 12",44,"disamb","fp","disamb fp",5,0,200,200,-0.5,-0.5,200
"1231",29338,0.5,"L2 12",25,"disamb","fp","disamb fp",6,0,164,164,0.5,-0.5,164
"1232",29340,0.5,"L2 12",36,"disamb","fp","disamb fp",5,0,476,476,-0.5,-0.5,476
"1233",29342,0.5,"L2 12",28,"disamb","fp","disamb fp",5,0,138,138,-0.5,-0.5,138
"1234",29344,0.5,"L2 12",31,"disamb","fp","disamb fp",8,0,125,125,0.5,0.5,125
"1235",29346,0.5,"L2 12",29,"disamb","fp","disamb fp",6,0,136,136,0.5,-0.5,136
"1236",29348,0.5,"L2 12",30,"disamb","fp","disamb fp",7,0,246,246,-0.5,0.5,246
"1237",29350,0.5,"L2 12",45,"disamb","fp","disamb fp",6,0,288,288,0.5,-0.5,288
"1238",29352,0.5,"L2 12",27,"disamb","fp","disamb fp",8,0,448,448,0.5,0.5,448
"1239",29354,0.5,"L2 12",46,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"1240",29356,0.5,"L2 12",41,"disamb","fp","disamb fp",6,0,333,333,0.5,-0.5,333
"1241",29358,0.5,"L2 12",37,"disamb","fp","disamb fp",6,0,303,303,0.5,-0.5,303
"1242",29360,0.5,"L2 12",32,"disamb","fp","disamb fp",5,0,216,216,-0.5,-0.5,216
"1243",29362,0.5,"L2 12",42,"disamb","fp","disamb fp",7,0,505,505,-0.5,0.5,505
"1244",29364,0.5,"L2 12",47,"disamb","fp","disamb fp",8,0,226,226,0.5,0.5,226
"1245",29366,0.5,"L2 12",48,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"1246",29368,0.5,"L2 12",39,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"1247",29370,0.5,"L2 12",26,"disamb","fp","disamb fp",7,0,217,217,-0.5,0.5,217
"1248",29372,0.5,"L2 12",40,"disamb","fp","disamb fp",5,0,199,199,-0.5,-0.5,199
"1249",29373,0.5,"L2 13",47,"disamb","fp","disamb fp",6,0,326,326,0.5,-0.5,326
"1250",29375,0.5,"L2 13",27,"disamb","fp","disamb fp",6,0,794,794,0.5,-0.5,794
"1251",29377,0.5,"L2 13",41,"disamb","fp","disamb fp",8,0,548,548,0.5,0.5,548
"1252",29379,0.5,"L2 13",35,"disamb","fp","disamb fp",6,0,454,454,0.5,-0.5,454
"1253",29381,0.5,"L2 13",37,"disamb","fp","disamb fp",8,0,520,520,0.5,0.5,520
"1254",29383,0.5,"L2 13",43,"disamb","fp","disamb fp",6,0,546,546,0.5,-0.5,546
"1255",29385,0.5,"L2 13",44,"disamb","fp","disamb fp",7,0,770,770,-0.5,0.5,770
"1256",29387,0.5,"L2 13",46,"disamb","fp","disamb fp",5,0,510,510,-0.5,-0.5,510
"1257",29389,0.5,"L2 13",25,"disamb","fp","disamb fp",8,0,1344,1344,0.5,0.5,NA
"1258",29391,0.5,"L2 13",30,"disamb","fp","disamb fp",5,0,474,474,-0.5,-0.5,474
"1259",29393,0.5,"L2 13",29,"disamb","fp","disamb fp",8,0,428,428,0.5,0.5,428
"1260",29395,0.5,"L2 13",31,"disamb","fp","disamb fp",6,0,220,220,0.5,-0.5,220
"1261",29397,0.5,"L2 13",38,"disamb","fp","disamb fp",5,0,566,566,-0.5,-0.5,566
"1262",29399,0.5,"L2 13",32,"disamb","fp","disamb fp",7,0,758,758,-0.5,0.5,758
"1263",29401,0.5,"L2 13",34,"disamb","fp","disamb fp",5,0,416,416,-0.5,-0.5,416
"1264",29403,0.5,"L2 13",26,"disamb","fp","disamb fp",5,0,370,370,-0.5,-0.5,370
"1265",29405,0.5,"L2 13",39,"disamb","fp","disamb fp",6,0,348,348,0.5,-0.5,348
"1266",29407,0.5,"L2 13",33,"disamb","fp","disamb fp",8,0,376,376,0.5,0.5,376
"1267",29409,0.5,"L2 13",36,"disamb","fp","disamb fp",7,0,310,310,-0.5,0.5,310
"1268",29411,0.5,"L2 13",48,"disamb","fp","disamb fp",7,0,486,486,-0.5,0.5,486
"1269",29413,0.5,"L2 13",40,"disamb","fp","disamb fp",7,0,720,720,-0.5,0.5,720
"1270",29415,0.5,"L2 13",45,"disamb","fp","disamb fp",8,0,452,452,0.5,0.5,452
"1271",29417,0.5,"L2 13",42,"disamb","fp","disamb fp",5,0,614,614,-0.5,-0.5,614
"1272",29419,0.5,"L2 13",28,"disamb","fp","disamb fp",7,0,492,492,-0.5,0.5,492
"1273",29422,0.5,"L2 14",41,"disamb","fp","disamb fp",5,0,584,584,-0.5,-0.5,584
"1274",29424,0.5,"L2 14",34,"disamb","fp","disamb fp",6,0,316,316,0.5,-0.5,316
"1275",29426,0.5,"L2 14",35,"disamb","fp","disamb fp",7,0,204,204,-0.5,0.5,204
"1276",29428,0.5,"L2 14",27,"disamb","fp","disamb fp",7,0,686,686,-0.5,0.5,686
"1277",29430,0.5,"L2 14",44,"disamb","fp","disamb fp",8,0,244,244,0.5,0.5,244
"1278",29432,0.5,"L2 14",33,"disamb","fp","disamb fp",5,0,290,290,-0.5,-0.5,290
"1279",29434,0.5,"L2 14",28,"disamb","fp","disamb fp",8,0,464,464,0.5,0.5,464
"1280",29436,0.5,"L2 14",26,"disamb","fp","disamb fp",6,0,338,338,0.5,-0.5,338
"1281",29438,0.5,"L2 14",37,"disamb","fp","disamb fp",5,0,356,356,-0.5,-0.5,356
"1282",29440,0.5,"L2 14",36,"disamb","fp","disamb fp",8,0,204,204,0.5,0.5,204
"1283",29442,0.5,"L2 14",46,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"1284",29444,0.5,"L2 14",29,"disamb","fp","disamb fp",5,0,142,142,-0.5,-0.5,142
"1285",29446,0.5,"L2 14",38,"disamb","fp","disamb fp",6,0,350,350,0.5,-0.5,350
"1286",29448,0.5,"L2 14",39,"disamb","fp","disamb fp",7,0,396,396,-0.5,0.5,396
"1287",29450,0.5,"L2 14",47,"disamb","fp","disamb fp",7,0,714,714,-0.5,0.5,714
"1288",29452,0.5,"L2 14",25,"disamb","fp","disamb fp",5,0,266,266,-0.5,-0.5,266
"1289",29454,0.5,"L2 14",48,"disamb","fp","disamb fp",8,0,568,568,0.5,0.5,568
"1290",29456,0.5,"L2 14",42,"disamb","fp","disamb fp",6,0,660,660,0.5,-0.5,660
"1291",29458,0.5,"L2 14",45,"disamb","fp","disamb fp",5,0,402,402,-0.5,-0.5,402
"1292",29460,0.5,"L2 14",43,"disamb","fp","disamb fp",7,0,458,458,-0.5,0.5,458
"1293",29462,0.5,"L2 14",32,"disamb","fp","disamb fp",8,0,478,478,0.5,0.5,478
"1294",29464,0.5,"L2 14",40,"disamb","fp","disamb fp",8,0,246,246,0.5,0.5,246
"1295",29466,0.5,"L2 14",30,"disamb","fp","disamb fp",6,0,266,266,0.5,-0.5,266
"1296",29468,0.5,"L2 14",31,"disamb","fp","disamb fp",7,0,212,212,-0.5,0.5,212
"1297",29470,0.5,"L2 15",34,"disamb","fp","disamb fp",7,0,260,260,-0.5,0.5,260
"1298",29472,0.5,"L2 15",30,"disamb","fp","disamb fp",7,0,464,464,-0.5,0.5,464
"1299",29474,0.5,"L2 15",35,"disamb","fp","disamb fp",8,0,258,258,0.5,0.5,258
"1300",29476,0.5,"L2 15",38,"disamb","fp","disamb fp",7,0,546,546,-0.5,0.5,546
"1301",29478,0.5,"L2 15",46,"disamb","fp","disamb fp",7,0,266,266,-0.5,0.5,266
"1302",29479,0.5,"L2 15",36,"disamb","fp","disamb fp",5,0,758,758,-0.5,-0.5,758
"1303",29481,0.5,"L2 15",25,"disamb","fp","disamb fp",6,0,454,454,0.5,-0.5,454
"1304",29483,0.5,"L2 15",28,"disamb","fp","disamb fp",5,0,482,482,-0.5,-0.5,482
"1305",29485,0.5,"L2 15",33,"disamb","fp","disamb fp",6,0,452,452,0.5,-0.5,452
"1306",29487,0.5,"L2 15",42,"disamb","fp","disamb fp",7,0,282,282,-0.5,0.5,282
"1307",29489,0.5,"L2 15",45,"disamb","fp","disamb fp",6,0,614,614,0.5,-0.5,614
"1308",29491,0.5,"L2 15",29,"disamb","fp","disamb fp",6,0,780,780,0.5,-0.5,780
"1309",29493,0.5,"L2 15",41,"disamb","fp","disamb fp",6,0,660,660,0.5,-0.5,660
"1310",29495,0.5,"L2 15",31,"disamb","fp","disamb fp",8,0,506,506,0.5,0.5,506
"1311",29497,0.5,"L2 15",47,"disamb","fp","disamb fp",8,0,434,434,0.5,0.5,434
"1312",29498,0.5,"L2 15",37,"disamb","fp","disamb fp",6,0,374,374,0.5,-0.5,374
"1313",29500,0.5,"L2 15",27,"disamb","fp","disamb fp",8,0,376,376,0.5,0.5,376
"1314",29501,0.5,"L2 15",48,"disamb","fp","disamb fp",5,0,998,998,-0.5,-0.5,998
"1315",29503,0.5,"L2 15",40,"disamb","fp","disamb fp",5,0,290,290,-0.5,-0.5,290
"1316",29505,0.5,"L2 15",43,"disamb","fp","disamb fp",8,0,384,384,0.5,0.5,384
"1317",29507,0.5,"L2 15",39,"disamb","fp","disamb fp",8,0,460,460,0.5,0.5,460
"1318",29509,0.5,"L2 15",26,"disamb","fp","disamb fp",7,0,488,488,-0.5,0.5,488
"1319",29510,0.5,"L2 15",44,"disamb","fp","disamb fp",5,0,88,88,-0.5,-0.5,88
"1320",29512,0.5,"L2 15",32,"disamb","fp","disamb fp",5,0,410,410,-0.5,-0.5,410
"1321",29514,0.5,"L2 16",33,"disamb","fp","disamb fp",7,0,346,346,-0.5,0.5,346
"1322",29516,0.5,"L2 16",25,"disamb","fp","disamb fp",7,0,368,368,-0.5,0.5,368
"1323",29518,0.5,"L2 16",36,"disamb","fp","disamb fp",6,0,346,346,0.5,-0.5,346
"1324",29520,0.5,"L2 16",47,"disamb","fp","disamb fp",5,0,582,582,-0.5,-0.5,582
"1325",29522,0.5,"L2 16",48,"disamb","fp","disamb fp",6,0,402,402,0.5,-0.5,402
"1326",29524,0.5,"L2 16",30,"disamb","fp","disamb fp",8,0,552,552,0.5,0.5,552
"1327",29526,0.5,"L2 16",27,"disamb","fp","disamb fp",5,0,492,492,-0.5,-0.5,492
"1328",29528,0.5,"L2 16",41,"disamb","fp","disamb fp",7,0,198,198,-0.5,0.5,198
"1329",29530,0.5,"L2 16",46,"disamb","fp","disamb fp",8,0,234,234,0.5,0.5,234
"1330",29532,0.5,"L2 16",38,"disamb","fp","disamb fp",8,0,346,346,0.5,0.5,346
"1331",29534,0.5,"L2 16",44,"disamb","fp","disamb fp",6,0,238,238,0.5,-0.5,238
"1332",29536,0.5,"L2 16",28,"disamb","fp","disamb fp",6,0,284,284,0.5,-0.5,284
"1333",29538,0.5,"L2 16",31,"disamb","fp","disamb fp",5,0,342,342,-0.5,-0.5,342
"1334",29540,0.5,"L2 16",29,"disamb","fp","disamb fp",7,0,806,806,-0.5,0.5,806
"1335",29542,0.5,"L2 16",37,"disamb","fp","disamb fp",7,0,232,232,-0.5,0.5,232
"1336",29544,0.5,"L2 16",32,"disamb","fp","disamb fp",6,0,318,318,0.5,-0.5,318
"1337",29546,0.5,"L2 16",43,"disamb","fp","disamb fp",5,0,376,376,-0.5,-0.5,376
"1338",29548,0.5,"L2 16",26,"disamb","fp","disamb fp",8,0,480,480,0.5,0.5,480
"1339",29550,0.5,"L2 16",34,"disamb","fp","disamb fp",8,0,374,374,0.5,0.5,374
"1340",29552,0.5,"L2 16",35,"disamb","fp","disamb fp",5,0,506,506,-0.5,-0.5,506
