"","X","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","trimmed_nozero"
"1606",49182,0.5,"L2 27",43,"disamb","tt","disamb tt",7,0,502,502,-0.5,0.5,502
"1607",49184,0.5,"L2 27",34,"disamb","tt","disamb tt",6,0,1410,1410,0.5,-0.5,1410
"1608",49186,0.5,"L2 27",40,"disamb","tt","disamb tt",8,0,464,464,0.5,0.5,464
"1609",49189,0.5,"L2 28",27,"disamb","tt","disamb tt",8,0,1310,1310,0.5,0.5,1310
"1610",49191,0.5,"L2 28",33,"disamb","tt","disamb tt",6,0,678,678,0.5,-0.5,678
"1611",49193,0.5,"L2 28",34,"disamb","tt","disamb tt",7,0,1042,1042,-0.5,0.5,1042
"1612",49195,0.5,"L2 28",32,"disamb","tt","disamb tt",5,0,2514,2514,-0.5,-0.5,2514
"1613",49197,0.5,"L2 28",41,"disamb","tt","disamb tt",6,0,1178,1178,0.5,-0.5,1178
"1614",49199,0.5,"L2 28",29,"disamb","tt","disamb tt",6,0,672,672,0.5,-0.5,672
"1615",49201,0.5,"L2 28",46,"disamb","tt","disamb tt",7,0,2062,2062,-0.5,0.5,2062
"1616",49203,0.5,"L2 28",47,"disamb","tt","disamb tt",8,0,922,922,0.5,0.5,922
"1617",49205,0.5,"L2 28",30,"disamb","tt","disamb tt",7,0,866,866,-0.5,0.5,866
"1618",49207,0.5,"L2 28",37,"disamb","tt","disamb tt",6,0,856,856,0.5,-0.5,856
"1619",49209,0.5,"L2 28",36,"disamb","tt","disamb tt",5,0,478,478,-0.5,-0.5,478
"1620",49211,0.5,"L2 28",31,"disamb","tt","disamb tt",8,0,1030,1030,0.5,0.5,1030
"1621",49213,0.5,"L2 28",28,"disamb","tt","disamb tt",5,0,1040,1040,-0.5,-0.5,1040
"1622",49215,0.5,"L2 28",42,"disamb","tt","disamb tt",7,0,394,394,-0.5,0.5,394
"1623",49217,0.5,"L2 28",38,"disamb","tt","disamb tt",7,0,362,362,-0.5,0.5,362
"1624",49219,0.5,"L2 28",43,"disamb","tt","disamb tt",8,0,512,512,0.5,0.5,512
"1625",49221,0.5,"L2 28",26,"disamb","tt","disamb tt",7,0,596,596,-0.5,0.5,596
"1626",49223,0.5,"L2 28",45,"disamb","tt","disamb tt",6,0,584,584,0.5,-0.5,584
"1627",49225,0.5,"L2 28",48,"disamb","tt","disamb tt",5,0,742,742,-0.5,-0.5,742
"1628",49227,0.5,"L2 28",35,"disamb","tt","disamb tt",8,0,332,332,0.5,0.5,332
"1629",49229,0.5,"L2 28",25,"disamb","tt","disamb tt",6,0,168,168,0.5,-0.5,168
"1630",49231,0.5,"L2 28",39,"disamb","tt","disamb tt",8,0,228,228,0.5,0.5,228
"1631",49233,0.5,"L2 28",44,"disamb","tt","disamb tt",5,0,346,346,-0.5,-0.5,346
"1632",49235,0.5,"L2 28",40,"disamb","tt","disamb tt",5,0,752,752,-0.5,-0.5,752
"1633",49237,0.5,"L2 29",42,"disamb","tt","disamb tt",8,0,990,990,0.5,0.5,990
"1634",49239,0.5,"L2 29",39,"disamb","tt","disamb tt",5,0,4220,4220,-0.5,-0.5,4220
"1635",49241,0.5,"L2 29",43,"disamb","tt","disamb tt",5,0,288,288,-0.5,-0.5,288
"1636",49243,0.5,"L2 29",46,"disamb","tt","disamb tt",8,0,892,892,0.5,0.5,892
"1637",49245,0.5,"L2 29",45,"disamb","tt","disamb tt",7,0,3040,3040,-0.5,0.5,3040
"1638",49247,0.5,"L2 29",29,"disamb","tt","disamb tt",7,0,712,712,-0.5,0.5,712
"1639",49249,0.5,"L2 29",31,"disamb","tt","disamb tt",5,0,244,244,-0.5,-0.5,244
"1640",49251,0.5,"L2 29",38,"disamb","tt","disamb tt",8,0,360,360,0.5,0.5,360
"1641",49253,0.5,"L2 29",41,"disamb","tt","disamb tt",7,0,1130,1130,-0.5,0.5,1130
"1642",49255,0.5,"L2 29",28,"disamb","tt","disamb tt",6,0,668,668,0.5,-0.5,668
"1643",49257,0.5,"L2 29",26,"disamb","tt","disamb tt",8,0,1644,1644,0.5,0.5,1644
"1644",49259,0.5,"L2 29",32,"disamb","tt","disamb tt",6,0,578,578,0.5,-0.5,578
"1645",49261,0.5,"L2 29",27,"disamb","tt","disamb tt",5,0,598,598,-0.5,-0.5,598
"1646",49263,0.5,"L2 29",36,"disamb","tt","disamb tt",6,0,344,344,0.5,-0.5,344
"1647",49265,0.5,"L2 29",34,"disamb","tt","disamb tt",8,0,702,702,0.5,0.5,702
"1648",49267,0.5,"L2 29",35,"disamb","tt","disamb tt",5,0,1410,1410,-0.5,-0.5,1410
"1649",49268,0.5,"L2 29",40,"disamb","tt","disamb tt",6,0,888,888,0.5,-0.5,888
"1650",49270,0.5,"L2 29",44,"disamb","tt","disamb tt",6,0,1096,1096,0.5,-0.5,1096
"1651",49272,0.5,"L2 29",30,"disamb","tt","disamb tt",8,0,274,274,0.5,0.5,274
"1652",49274,0.5,"L2 29",25,"disamb","tt","disamb tt",7,0,200,200,-0.5,0.5,200
"1653",49276,0.5,"L2 29",33,"disamb","tt","disamb tt",7,0,1236,1236,-0.5,0.5,1236
"1654",49278,0.5,"L2 29",37,"disamb","tt","disamb tt",7,0,502,502,-0.5,0.5,502
"1655",49280,0.5,"L2 29",47,"disamb","tt","disamb tt",5,0,1416,1416,-0.5,-0.5,1416
"1656",49282,0.5,"L2 29",48,"disamb","tt","disamb tt",6,0,768,768,0.5,-0.5,768
"1657",49284,0.5,"L2 30",36,"disamb","tt","disamb tt",7,0,1160,1160,-0.5,0.5,1160
"1658",49286,0.5,"L2 30",44,"disamb","tt","disamb tt",7,0,2678,2678,-0.5,0.5,2678
"1659",49288,0.5,"L2 30",32,"disamb","tt","disamb tt",7,0,862,862,-0.5,0.5,862
"1660",49290,0.5,"L2 30",25,"disamb","tt","disamb tt",8,0,450,450,0.5,0.5,450
"1661",49292,0.5,"L2 30",27,"disamb","tt","disamb tt",6,0,1470,1470,0.5,-0.5,1470
"1662",49294,0.5,"L2 30",37,"disamb","tt","disamb tt",8,0,1184,1184,0.5,0.5,1184
"1663",49296,0.5,"L2 30",38,"disamb","tt","disamb tt",5,0,894,894,-0.5,-0.5,894
"1664",49298,0.5,"L2 30",47,"disamb","tt","disamb tt",6,0,1266,1266,0.5,-0.5,1266
"1665",49300,0.5,"L2 30",33,"disamb","tt","disamb tt",8,0,346,346,0.5,0.5,346
"1666",49302,0.5,"L2 30",30,"disamb","tt","disamb tt",5,0,904,904,-0.5,-0.5,904
"1667",49304,0.5,"L2 30",48,"disamb","tt","disamb tt",7,0,974,974,-0.5,0.5,974
"1668",49306,0.5,"L2 30",40,"disamb","tt","disamb tt",7,0,1496,1496,-0.5,0.5,1496
"1669",49308,0.5,"L2 30",46,"disamb","tt","disamb tt",5,0,292,292,-0.5,-0.5,292
"1670",49310,0.5,"L2 30",35,"disamb","tt","disamb tt",6,0,466,466,0.5,-0.5,466
"1671",49312,0.5,"L2 30",43,"disamb","tt","disamb tt",6,0,676,676,0.5,-0.5,676
"1672",49314,0.5,"L2 30",41,"disamb","tt","disamb tt",8,0,304,304,0.5,0.5,304
"1673",49316,0.5,"L2 30",39,"disamb","tt","disamb tt",6,1,0,NA,0.5,-0.5,NA
"1674",49318,0.5,"L2 30",42,"disamb","tt","disamb tt",5,0,710,710,-0.5,-0.5,710
"1675",49320,0.5,"L2 30",31,"disamb","tt","disamb tt",6,0,1020,1020,0.5,-0.5,1020
"1676",49322,0.5,"L2 30",26,"disamb","tt","disamb tt",5,0,1320,1320,-0.5,-0.5,1320
"1677",49324,0.5,"L2 30",34,"disamb","tt","disamb tt",5,0,308,308,-0.5,-0.5,308
"1678",49326,0.5,"L2 30",45,"disamb","tt","disamb tt",8,0,846,846,0.5,0.5,846
"1679",49328,0.5,"L2 30",29,"disamb","tt","disamb tt",8,0,278,278,0.5,0.5,278
"1680",49330,0.5,"L2 30",28,"disamb","tt","disamb tt",7,0,202,202,-0.5,0.5,202
"1681",49332,0.5,"L2 31",34,"disamb","tt","disamb tt",6,0,862,862,0.5,-0.5,862
"1682",49334,0.5,"L2 31",41,"disamb","tt","disamb tt",5,0,1912,1912,-0.5,-0.5,1912
"1683",49336,0.5,"L2 31",40,"disamb","tt","disamb tt",8,0,1836,1836,0.5,0.5,1836
"1684",49338,0.5,"L2 31",42,"disamb","tt","disamb tt",6,0,314,314,0.5,-0.5,314
"1685",49340,0.5,"L2 31",31,"disamb","tt","disamb tt",7,0,2926,2926,-0.5,0.5,2926
"1686",49342,0.5,"L2 31",35,"disamb","tt","disamb tt",7,0,650,650,-0.5,0.5,650
"1687",49344,0.5,"L2 31",38,"disamb","tt","disamb tt",6,0,324,324,0.5,-0.5,324
"1688",49346,0.5,"L2 31",29,"disamb","tt","disamb tt",5,0,1662,1662,-0.5,-0.5,1662
"1689",49348,0.5,"L2 31",37,"disamb","tt","disamb tt",5,0,3768,3768,-0.5,-0.5,3768
"1690",49350,0.5,"L2 31",46,"disamb","tt","disamb tt",6,0,992,992,0.5,-0.5,992
"1691",49352,0.5,"L2 31",44,"disamb","tt","disamb tt",8,0,2120,2120,0.5,0.5,2120
"1692",49354,0.5,"L2 31",28,"disamb","tt","disamb tt",8,0,456,456,0.5,0.5,456
"1693",49356,0.5,"L2 31",30,"disamb","tt","disamb tt",6,0,698,698,0.5,-0.5,698
"1694",49358,0.5,"L2 31",32,"disamb","tt","disamb tt",8,0,812,812,0.5,0.5,812
"1695",49360,0.5,"L2 31",39,"disamb","tt","disamb tt",7,0,1346,1346,-0.5,0.5,1346
"1696",49362,0.5,"L2 31",25,"disamb","tt","disamb tt",5,0,624,624,-0.5,-0.5,624
"1697",49364,0.5,"L2 31",33,"disamb","tt","disamb tt",5,0,398,398,-0.5,-0.5,398
"1698",49366,0.5,"L2 31",47,"disamb","tt","disamb tt",7,0,1010,1010,-0.5,0.5,1010
"1699",49368,0.5,"L2 31",45,"disamb","tt","disamb tt",5,0,472,472,-0.5,-0.5,472
"1700",49370,0.5,"L2 31",48,"disamb","tt","disamb tt",8,0,290,290,0.5,0.5,290
"1701",49372,0.5,"L2 31",36,"disamb","tt","disamb tt",8,0,1730,1730,0.5,0.5,1730
"1702",49374,0.5,"L2 31",43,"disamb","tt","disamb tt",7,0,1140,1140,-0.5,0.5,1140
"1703",49376,0.5,"L2 31",26,"disamb","tt","disamb tt",6,0,704,704,0.5,-0.5,704
"1704",49378,0.5,"L2 31",27,"disamb","tt","disamb tt",7,0,752,752,-0.5,0.5,752
"1705",49379,0.5,"L2 32",44,"disamb","tt","disamb tt",5,0,1636,1636,-0.5,-0.5,1636
"1706",49381,0.5,"L2 32",43,"disamb","tt","disamb tt",8,0,396,396,0.5,0.5,396
"1707",49383,0.5,"L2 32",40,"disamb","tt","disamb tt",5,0,3326,3326,-0.5,-0.5,3326
"1708",49385,0.5,"L2 32",42,"disamb","tt","disamb tt",7,0,1382,1382,-0.5,0.5,1382
"1709",49387,0.5,"L2 32",39,"disamb","tt","disamb tt",8,0,1504,1504,0.5,0.5,1504
"1710",49389,0.5,"L2 32",46,"disamb","tt","disamb tt",7,0,2336,2336,-0.5,0.5,2336
"1711",49391,0.5,"L2 32",48,"disamb","tt","disamb tt",5,0,1934,1934,-0.5,-0.5,1934
"1712",49393,0.5,"L2 32",32,"disamb","tt","disamb tt",5,0,468,468,-0.5,-0.5,468
"1713",49395,0.5,"L2 32",26,"disamb","tt","disamb tt",7,0,2752,2752,-0.5,0.5,2752
"1714",49397,0.5,"L2 32",45,"disamb","tt","disamb tt",6,0,394,394,0.5,-0.5,394
"1715",49399,0.5,"L2 32",25,"disamb","tt","disamb tt",6,0,474,474,0.5,-0.5,474
"1716",49401,0.5,"L2 32",30,"disamb","tt","disamb tt",7,0,930,930,-0.5,0.5,930
"1717",49403,0.5,"L2 32",33,"disamb","tt","disamb tt",6,0,444,444,0.5,-0.5,444
"1718",49405,0.5,"L2 32",36,"disamb","tt","disamb tt",5,0,382,382,-0.5,-0.5,382
"1719",49407,0.5,"L2 32",35,"disamb","tt","disamb tt",8,0,334,334,0.5,0.5,334
"1720",49409,0.5,"L2 32",41,"disamb","tt","disamb tt",6,0,436,436,0.5,-0.5,436
"1721",49411,0.5,"L2 32",27,"disamb","tt","disamb tt",8,0,1472,1472,0.5,0.5,1472
"1722",49413,0.5,"L2 32",34,"disamb","tt","disamb tt",7,0,642,642,-0.5,0.5,642
"1723",49415,0.5,"L2 32",28,"disamb","tt","disamb tt",5,0,266,266,-0.5,-0.5,266
"1724",49417,0.5,"L2 32",31,"disamb","tt","disamb tt",8,0,228,228,0.5,0.5,228
"1725",49419,0.5,"L2 32",29,"disamb","tt","disamb tt",6,0,870,870,0.5,-0.5,870
"1726",49421,0.5,"L2 32",47,"disamb","tt","disamb tt",8,0,620,620,0.5,0.5,620
"1727",49423,0.5,"L2 32",37,"disamb","tt","disamb tt",6,0,426,426,0.5,-0.5,426
"1728",49425,0.5,"L2 32",38,"disamb","tt","disamb tt",7,0,710,710,-0.5,0.5,710
"1729",49428,0.5,"L2 33",33,"disamb","tt","disamb tt",7,0,884,884,-0.5,0.5,884
"1730",49430,0.5,"L2 33",43,"disamb","tt","disamb tt",5,0,1402,1402,-0.5,-0.5,1402
"1731",49432,0.5,"L2 33",31,"disamb","tt","disamb tt",5,0,1212,1212,-0.5,-0.5,1212
"1732",49434,0.5,"L2 33",34,"disamb","tt","disamb tt",8,0,1568,1568,0.5,0.5,1568
"1733",49436,0.5,"L2 33",42,"disamb","tt","disamb tt",8,0,1012,1012,0.5,0.5,1012
"1734",49438,0.5,"L2 33",25,"disamb","tt","disamb tt",7,0,422,422,-0.5,0.5,422
"1735",49440,0.5,"L2 33",26,"disamb","tt","disamb tt",8,0,1100,1100,0.5,0.5,1100
"1736",49442,0.5,"L2 33",35,"disamb","tt","disamb tt",5,0,2250,2250,-0.5,-0.5,2250
"1737",49444,0.5,"L2 33",47,"disamb","tt","disamb tt",5,0,486,486,-0.5,-0.5,486
"1738",49446,0.5,"L2 33",32,"disamb","tt","disamb tt",6,0,2712,2712,0.5,-0.5,2712
"1739",49448,0.5,"L2 33",40,"disamb","tt","disamb tt",6,0,938,938,0.5,-0.5,938
"1740",49450,0.5,"L2 33",36,"disamb","tt","disamb tt",6,0,782,782,0.5,-0.5,782
"1741",49452,0.5,"L2 33",48,"disamb","tt","disamb tt",6,0,790,790,0.5,-0.5,790
"1742",49454,0.5,"L2 33",27,"disamb","tt","disamb tt",5,0,892,892,-0.5,-0.5,892
"1743",49456,0.5,"L2 33",41,"disamb","tt","disamb tt",7,0,2658,2658,-0.5,0.5,2658
"1744",49458,0.5,"L2 33",37,"disamb","tt","disamb tt",7,0,1272,1272,-0.5,0.5,1272
"1745",49460,0.5,"L2 33",45,"disamb","tt","disamb tt",7,0,680,680,-0.5,0.5,680
"1746",49462,0.5,"L2 33",44,"disamb","tt","disamb tt",6,0,1792,1792,0.5,-0.5,1792
"1747",49464,0.5,"L2 33",29,"disamb","tt","disamb tt",7,0,950,950,-0.5,0.5,950
"1748",49466,0.5,"L2 33",28,"disamb","tt","disamb tt",6,0,260,260,0.5,-0.5,260
"1749",49468,0.5,"L2 33",30,"disamb","tt","disamb tt",8,0,768,768,0.5,0.5,768
"1750",49470,0.5,"L2 33",39,"disamb","tt","disamb tt",5,0,1456,1456,-0.5,-0.5,1456
"1751",49472,0.5,"L2 33",38,"disamb","tt","disamb tt",8,0,226,226,0.5,0.5,226
"1752",49474,0.5,"L2 33",46,"disamb","tt","disamb tt",8,0,552,552,0.5,0.5,552
"1753",49475,0.5,"L2 34",37,"disamb","tt","disamb tt",8,0,1013,1013,0.5,0.5,1013
"1754",49477,0.5,"L2 34",32,"disamb","tt","disamb tt",7,0,903,903,-0.5,0.5,903
"1755",49479,0.5,"L2 34",30,"disamb","tt","disamb tt",5,0,569,569,-0.5,-0.5,569
"1756",49481,0.5,"L2 34",27,"disamb","tt","disamb tt",6,0,854,854,0.5,-0.5,854
"1757",49483,0.5,"L2 34",34,"disamb","tt","disamb tt",5,0,400,400,-0.5,-0.5,400
"1758",49485,0.5,"L2 34",46,"disamb","tt","disamb tt",5,0,1433,1433,-0.5,-0.5,1433
"1759",49487,0.5,"L2 34",38,"disamb","tt","disamb tt",5,0,319,319,-0.5,-0.5,319
"1760",49489,0.5,"L2 34",39,"disamb","tt","disamb tt",6,0,1679,1679,0.5,-0.5,1679
"1761",49491,0.5,"L2 34",45,"disamb","tt","disamb tt",8,0,667,667,0.5,0.5,667
"1762",49493,0.5,"L2 34",29,"disamb","tt","disamb tt",8,0,181,181,0.5,0.5,181
"1763",49495,0.5,"L2 34",33,"disamb","tt","disamb tt",8,0,524,524,0.5,0.5,524
"1764",49497,0.5,"L2 34",48,"disamb","tt","disamb tt",7,0,638,638,-0.5,0.5,638
"1765",49499,0.5,"L2 34",41,"disamb","tt","disamb tt",8,0,248,248,0.5,0.5,248
"1766",49501,0.5,"L2 34",40,"disamb","tt","disamb tt",7,0,274,274,-0.5,0.5,274
"1767",49503,0.5,"L2 34",31,"disamb","tt","disamb tt",6,0,1062,1062,0.5,-0.5,1062
"1768",49505,0.5,"L2 34",43,"disamb","tt","disamb tt",6,0,651,651,0.5,-0.5,651
"1769",49507,0.5,"L2 34",25,"disamb","tt","disamb tt",8,0,290,290,0.5,0.5,290
"1770",49509,0.5,"L2 34",36,"disamb","tt","disamb tt",7,0,279,279,-0.5,0.5,279
"1771",49511,0.5,"L2 34",47,"disamb","tt","disamb tt",6,0,248,248,0.5,-0.5,248
"1772",49513,0.5,"L2 34",42,"disamb","tt","disamb tt",5,0,607,607,-0.5,-0.5,607
"1773",49515,0.5,"L2 34",44,"disamb","tt","disamb tt",7,0,189,189,-0.5,0.5,189
"1774",49517,0.5,"L2 34",28,"disamb","tt","disamb tt",7,0,637,637,-0.5,0.5,637
"1775",49519,0.5,"L2 34",26,"disamb","tt","disamb tt",5,0,715,715,-0.5,-0.5,715
"1776",49521,0.5,"L2 34",35,"disamb","tt","disamb tt",6,0,601,601,0.5,-0.5,601
"1777",49523,0.5,"L2 35",47,"disamb","tt","disamb tt",6,0,600,600,0.5,-0.5,600
"1778",49525,0.5,"L2 35",33,"disamb","tt","disamb tt",8,0,324,324,0.5,0.5,324
"1779",49527,0.5,"L2 35",43,"disamb","tt","disamb tt",6,0,386,386,0.5,-0.5,386
"1780",49529,0.5,"L2 35",32,"disamb","tt","disamb tt",7,0,1136,1136,-0.5,0.5,1136
"1781",49531,0.5,"L2 35",42,"disamb","tt","disamb tt",5,0,834,834,-0.5,-0.5,834
"1782",49533,0.5,"L2 35",26,"disamb","tt","disamb tt",5,0,1388,1388,-0.5,-0.5,1388
"1783",49535,0.5,"L2 35",39,"disamb","tt","disamb tt",6,0,170,170,0.5,-0.5,170
"1784",49537,0.5,"L2 35",28,"disamb","tt","disamb tt",7,0,424,424,-0.5,0.5,424
"1785",49539,0.5,"L2 35",36,"disamb","tt","disamb tt",7,0,1080,1080,-0.5,0.5,1080
"1786",49541,0.5,"L2 35",48,"disamb","tt","disamb tt",7,0,838,838,-0.5,0.5,838
"1787",49543,0.5,"L2 35",34,"disamb","tt","disamb tt",5,0,624,624,-0.5,-0.5,624
"1788",49545,0.5,"L2 35",38,"disamb","tt","disamb tt",5,0,3510,3510,-0.5,-0.5,3510
"1789",49547,0.5,"L2 35",46,"disamb","tt","disamb tt",5,0,1424,1424,-0.5,-0.5,1424
"1790",49549,0.5,"L2 35",35,"disamb","tt","disamb tt",6,0,246,246,0.5,-0.5,246
"1791",49551,0.5,"L2 35",44,"disamb","tt","disamb tt",7,0,618,618,-0.5,0.5,618
"1792",49553,0.5,"L2 35",40,"disamb","tt","disamb tt",7,0,3396,3396,-0.5,0.5,3396
"1793",49555,0.5,"L2 35",31,"disamb","tt","disamb tt",6,0,908,908,0.5,-0.5,908
"1794",49557,0.5,"L2 35",41,"disamb","tt","disamb tt",8,0,552,552,0.5,0.5,552
"1795",49559,0.5,"L2 35",27,"disamb","tt","disamb tt",6,0,914,914,0.5,-0.5,914
"1796",49561,0.5,"L2 35",37,"disamb","tt","disamb tt",8,0,548,548,0.5,0.5,548
"1797",49563,0.5,"L2 35",30,"disamb","tt","disamb tt",5,0,334,334,-0.5,-0.5,334
"1798",49565,0.5,"L2 35",45,"disamb","tt","disamb tt",8,0,284,284,0.5,0.5,284
"1799",49567,0.5,"L2 35",29,"disamb","tt","disamb tt",8,0,826,826,0.5,0.5,826
"1800",49569,0.5,"L2 35",25,"disamb","tt","disamb tt",8,0,594,594,0.5,0.5,594
"1801",49572,0.5,"L2 36",41,"disamb","tt","disamb tt",5,0,1281,1281,-0.5,-0.5,1281
"1802",49574,0.5,"L2 36",43,"disamb","tt","disamb tt",7,0,774,774,-0.5,0.5,774
"1803",49576,0.5,"L2 36",26,"disamb","tt","disamb tt",6,0,711,711,0.5,-0.5,711
"1804",49578,0.5,"L2 36",27,"disamb","tt","disamb tt",7,0,649,649,-0.5,0.5,649
"1805",49580,0.5,"L2 36",42,"disamb","tt","disamb tt",6,0,762,762,0.5,-0.5,762
"1806",49582,0.5,"L2 36",33,"disamb","tt","disamb tt",5,0,525,525,-0.5,-0.5,525
"1807",49584,0.5,"L2 36",40,"disamb","tt","disamb tt",8,0,768,768,0.5,0.5,768
"1808",49586,0.5,"L2 36",47,"disamb","tt","disamb tt",7,0,743,743,-0.5,0.5,743
"1809",49588,0.5,"L2 36",35,"disamb","tt","disamb tt",7,0,655,655,-0.5,0.5,655
"1810",49590,0.5,"L2 36",46,"disamb","tt","disamb tt",6,0,1004,1004,0.5,-0.5,1004
"1811",49592,0.5,"L2 36",28,"disamb","tt","disamb tt",8,0,263,263,0.5,0.5,263
"1812",49594,0.5,"L2 36",34,"disamb","tt","disamb tt",6,0,234,234,0.5,-0.5,234
"1813",49596,0.5,"L2 36",36,"disamb","tt","disamb tt",8,0,269,269,0.5,0.5,269
"1814",49598,0.5,"L2 36",38,"disamb","tt","disamb tt",6,0,512,512,0.5,-0.5,512
"1815",49600,0.5,"L2 36",25,"disamb","tt","disamb tt",5,0,334,334,-0.5,-0.5,334
"1816",49602,0.5,"L2 36",37,"disamb","tt","disamb tt",5,0,288,288,-0.5,-0.5,288
"1817",49604,0.5,"L2 36",31,"disamb","tt","disamb tt",7,0,564,564,-0.5,0.5,564
"1818",49606,0.5,"L2 36",45,"disamb","tt","disamb tt",5,0,452,452,-0.5,-0.5,452
"1819",49608,0.5,"L2 36",30,"disamb","tt","disamb tt",6,0,95,95,0.5,-0.5,95
"1820",49610,0.5,"L2 36",32,"disamb","tt","disamb tt",8,0,225,225,0.5,0.5,225
"1821",49612,0.5,"L2 36",44,"disamb","tt","disamb tt",8,0,483,483,0.5,0.5,483
"1822",49614,0.5,"L2 36",48,"disamb","tt","disamb tt",8,0,263,263,0.5,0.5,263
"1823",49616,0.5,"L2 36",39,"disamb","tt","disamb tt",7,0,289,289,-0.5,0.5,289
"1824",49618,0.5,"L2 36",29,"disamb","tt","disamb tt",5,0,243,243,-0.5,-0.5,243
"1825",49619,0.5,"L2 37",42,"disamb","tt","disamb tt",7,0,1114,1114,-0.5,0.5,1114
"1826",49621,0.5,"L2 37",36,"disamb","tt","disamb tt",5,0,628,628,-0.5,-0.5,628
"1827",49623,0.5,"L2 37",32,"disamb","tt","disamb tt",5,0,3684,3684,-0.5,-0.5,3684
"1828",49625,0.5,"L2 37",48,"disamb","tt","disamb tt",5,0,1069,1069,-0.5,-0.5,1069
"1829",49627,0.5,"L2 37",25,"disamb","tt","disamb tt",6,0,171,171,0.5,-0.5,171
"1830",49629,0.5,"L2 37",30,"disamb","tt","disamb tt",7,0,3914,3914,-0.5,0.5,3914
"1831",49631,0.5,"L2 37",39,"disamb","tt","disamb tt",8,0,707,707,0.5,0.5,707
"1832",49633,0.5,"L2 37",35,"disamb","tt","disamb tt",8,0,2092,2092,0.5,0.5,2092
"1833",49635,0.5,"L2 37",28,"disamb","tt","disamb tt",5,0,570,570,-0.5,-0.5,570
"1834",49637,0.5,"L2 37",34,"disamb","tt","disamb tt",7,0,280,280,-0.5,0.5,280
"1835",49639,0.5,"L2 37",38,"disamb","tt","disamb tt",7,0,669,669,-0.5,0.5,669
"1836",49641,0.5,"L2 37",26,"disamb","tt","disamb tt",7,0,1965,1965,-0.5,0.5,1965
"1837",49643,0.5,"L2 37",40,"disamb","tt","disamb tt",5,0,890,890,-0.5,-0.5,890
"1838",49645,0.5,"L2 37",47,"disamb","tt","disamb tt",8,0,620,620,0.5,0.5,620
"1839",49647,0.5,"L2 37",44,"disamb","tt","disamb tt",5,0,675,675,-0.5,-0.5,675
"1840",49649,0.5,"L2 37",43,"disamb","tt","disamb tt",8,0,970,970,0.5,0.5,970
"1841",49651,0.5,"L2 37",33,"disamb","tt","disamb tt",6,0,569,569,0.5,-0.5,569
"1842",49653,0.5,"L2 37",29,"disamb","tt","disamb tt",6,0,990,990,0.5,-0.5,990
"1843",49655,0.5,"L2 37",46,"disamb","tt","disamb tt",7,0,264,264,-0.5,0.5,264
"1844",49657,0.5,"L2 37",41,"disamb","tt","disamb tt",6,0,574,574,0.5,-0.5,574
"1845",49659,0.5,"L2 37",37,"disamb","tt","disamb tt",6,0,774,774,0.5,-0.5,774
"1846",49661,0.5,"L2 37",31,"disamb","tt","disamb tt",8,0,1120,1120,0.5,0.5,1120
"1847",49663,0.5,"L2 37",27,"disamb","tt","disamb tt",8,0,818,818,0.5,0.5,818
"1848",49665,0.5,"L2 37",45,"disamb","tt","disamb tt",6,0,1422,1422,0.5,-0.5,1422
"1849",49667,0.5,"L2 38",34,"disamb","tt","disamb tt",8,0,920,920,0.5,0.5,920
"1850",49669,0.5,"L2 38",28,"disamb","tt","disamb tt",6,0,646,646,0.5,-0.5,646
"1851",49671,0.5,"L2 38",43,"disamb","tt","disamb tt",5,0,1153,1153,-0.5,-0.5,1153
"1852",49673,0.5,"L2 38",38,"disamb","tt","disamb tt",8,0,785,785,0.5,0.5,785
"1853",49675,0.5,"L2 38",30,"disamb","tt","disamb tt",8,0,1232,1232,0.5,0.5,1232
"1854",49677,0.5,"L2 38",47,"disamb","tt","disamb tt",5,0,1533,1533,-0.5,-0.5,1533
"1855",49679,0.5,"L2 38",39,"disamb","tt","disamb tt",5,0,987,987,-0.5,-0.5,987
"1856",49681,0.5,"L2 38",45,"disamb","tt","disamb tt",7,0,415,415,-0.5,0.5,415
"1857",49683,0.5,"L2 38",32,"disamb","tt","disamb tt",6,0,1723,1723,0.5,-0.5,1723
"1858",49685,0.5,"L2 38",29,"disamb","tt","disamb tt",7,0,495,495,-0.5,0.5,495
"1859",49687,0.5,"L2 38",35,"disamb","tt","disamb tt",5,0,2946,2946,-0.5,-0.5,2946
"1860",49689,0.5,"L2 38",41,"disamb","tt","disamb tt",7,0,1257,1257,-0.5,0.5,1257
"1861",49691,0.5,"L2 38",25,"disamb","tt","disamb tt",7,0,422,422,-0.5,0.5,422
"1862",49693,0.5,"L2 38",31,"disamb","tt","disamb tt",5,0,586,586,-0.5,-0.5,586
"1863",49695,0.5,"L2 38",48,"disamb","tt","disamb tt",6,0,539,539,0.5,-0.5,539
"1864",49697,0.5,"L2 38",44,"disamb","tt","disamb tt",6,0,248,248,0.5,-0.5,248
"1865",49699,0.5,"L2 38",37,"disamb","tt","disamb tt",7,0,709,709,-0.5,0.5,709
"1866",49701,0.5,"L2 38",36,"disamb","tt","disamb tt",6,0,327,327,0.5,-0.5,327
"1867",49703,0.5,"L2 38",42,"disamb","tt","disamb tt",8,0,431,431,0.5,0.5,431
"1868",49705,0.5,"L2 38",26,"disamb","tt","disamb tt",8,0,789,789,0.5,0.5,789
